,t,name,var,value
0,14653.0,TRIAL_AVAILABLE_EVENT,,
1,14654.0,,correct_side,right
2,14654.0,,this_interval,1950.0
3,14654.0,,init_port,S
4,14654.0,,stim_long,True
5,16378.0,TRIAL_ENTRY_EVENT,,
6,16379.0,STIM_ONSET_EVENT,,
7,18329.0,STIM_OFFSET_EVENT,,
8,18329.0,CHOICE_STATE,,
9,19207.0,CHOICE_EVENT,,
10,19207.0,CHOICE_INCORRECT_EVENT,,
11,19207.0,CHOICE_LEFT_EVENT,,
12,19207.0,CHOICE_SHORT_EVENT,,
13,35482.0,TRIAL_AVAILABLE_EVENT,,
14,35483.0,,stim_long,False
15,35483.0,,init_port,S
16,35483.0,,correct_side,left
17,35483.0,,this_interval,1260.0
18,35994.0,TRIAL_ENTRY_EVENT,,
19,35994.0,STIM_ONSET_EVENT,,
20,37255.0,CHOICE_STATE,,
21,37255.0,STIM_OFFSET_EVENT,,
22,38059.0,CHOICE_EVENT,,
23,38059.0,CHOICE_LEFT_EVENT,,
24,38059.0,CHOICE_CORRECT_EVENT,,
25,38059.0,CHOICE_SHORT_EVENT,,
26,38858.0,REWARD_EVENT,,
27,45100.0,TRIAL_AVAILABLE_EVENT,,
28,45101.0,,init_port,S
29,45101.0,,stim_long,True
30,45101.0,,this_interval,1950.0
31,45101.0,,correct_side,right
32,48310.0,STIM_ONSET_EVENT,,
33,48310.0,TRIAL_ENTRY_EVENT,,
34,50262.0,CHOICE_STATE,,
35,50262.0,STIM_OFFSET_EVENT,,
36,50960.0,CHOICE_RIGHT_EVENT,,
37,50960.0,CHOICE_EVENT,,
38,50960.0,CHOICE_CORRECT_EVENT,,
39,50960.0,CHOICE_LONG_EVENT,,
40,51761.0,REWARD_EVENT,,
41,57415.0,TRIAL_AVAILABLE_EVENT,,
42,57416.0,,init_port,S
43,57416.0,,correct_side,right
44,57416.0,,stim_long,True
45,57416.0,,this_interval,1620.0
46,60087.0,TRIAL_ENTRY_EVENT,,
47,60088.0,STIM_ONSET_EVENT,,
48,61710.0,STIM_OFFSET_EVENT,,
49,61710.0,CHOICE_STATE,,
50,62642.0,CHOICE_RIGHT_EVENT,,
51,62642.0,CHOICE_CORRECT_EVENT,,
52,62642.0,CHOICE_EVENT,,
53,62642.0,CHOICE_LONG_EVENT,,
54,63443.0,REWARD_EVENT,,
55,69192.0,TRIAL_AVAILABLE_EVENT,,
56,69193.0,,stim_long,True
57,69193.0,,init_port,S
58,69193.0,,this_interval,1620.0
59,69193.0,,correct_side,right
60,74497.0,TRIAL_ENTRY_EVENT,,
61,74498.0,STIM_ONSET_EVENT,,
62,76119.0,STIM_OFFSET_EVENT,,
63,76119.0,CHOICE_STATE,,
64,76865.0,CHOICE_EVENT,,
65,76865.0,CHOICE_LONG_EVENT,,
