,t,name,var,value
0,19505.0,TRIAL_AVAILABLE_EVENT,,
1,19506.0,,correct_side,right
2,19506.0,,this_interval,600.0
3,19506.0,,init_port,N
4,19506.0,,stim_long,False
5,20715.0,TRIAL_ENTRY_EVENT,,
6,20716.0,STIM_ONSET_EVENT,,
7,21317.0,CHOICE_STATE,,
8,21317.0,STIM_OFFSET_EVENT,,
9,22037.0,CHOICE_CORRECT_EVENT,,
10,22037.0,CHOICE_SHORT_EVENT,,
11,22037.0,CHOICE_EVENT,,
12,22037.0,CHOICE_RIGHT_EVENT,,
13,22838.0,REWARD_EVENT,,
14,29820.0,TRIAL_AVAILABLE_EVENT,,
15,29821.0,,stim_long,False
16,29821.0,,init_port,N
17,29821.0,,correct_side,right
18,29821.0,,this_interval,1380.0
19,32060.0,TRIAL_ENTRY_EVENT,,
20,32061.0,STIM_ONSET_EVENT,,
21,33442.0,STIM_OFFSET_EVENT,,
22,33442.0,CHOICE_STATE,,
23,34053.0,CHOICE_RIGHT_EVENT,,
24,34053.0,CHOICE_SHORT_EVENT,,
25,34053.0,CHOICE_CORRECT_EVENT,,
26,34053.0,CHOICE_EVENT,,
27,34854.0,REWARD_EVENT,,
28,41166.0,TRIAL_AVAILABLE_EVENT,,
29,41167.0,,correct_side,right
30,41167.0,,stim_long,False
31,41167.0,,this_interval,1260.0
32,41167.0,,init_port,N
33,45808.0,TRIAL_ENTRY_EVENT,,
34,45809.0,STIM_ONSET_EVENT,,
35,47070.0,STIM_OFFSET_EVENT,,
36,47070.0,CHOICE_STATE,,
37,47869.0,CHOICE_INCORRECT_EVENT,,
38,47869.0,CHOICE_LONG_EVENT,,
39,47869.0,CHOICE_EVENT,,
40,47869.0,CHOICE_LEFT_EVENT,,
41,64915.0,TRIAL_AVAILABLE_EVENT,,
42,64916.0,,this_interval,1260.0
43,64916.0,,correct_side,right
44,64916.0,,init_port,N
45,64916.0,,stim_long,False
46,65349.0,STIM_ONSET_EVENT,,
47,65349.0,TRIAL_ENTRY_EVENT,,
48,66610.0,STIM_OFFSET_EVENT,,
49,66610.0,CHOICE_STATE,,
50,67169.0,CHOICE_CORRECT_EVENT,,
51,67169.0,CHOICE_SHORT_EVENT,,
52,67169.0,CHOICE_RIGHT_EVENT,,
53,67169.0,CHOICE_EVENT,,
54,74454.0,TRIAL_AVAILABLE_EVENT,,
55,74455.0,,this_interval,1950.0
56,74455.0,,stim_long,True
57,74455.0,,init_port,N
58,74455.0,,correct_side,left
59,75426.0,TRIAL_ENTRY_EVENT,,
60,75427.0,STIM_ONSET_EVENT,,
61,77377.0,CHOICE_STATE,,
62,77377.0,STIM_OFFSET_EVENT,,
63,78259.0,CHOICE_SHORT_EVENT,,
64,78259.0,CHOICE_INCORRECT_EVENT,,
65,78259.0,CHOICE_EVENT,,
66,78259.0,CHOICE_RIGHT_EVENT,,
67,94530.0,TRIAL_AVAILABLE_EVENT,,
68,94531.0,,this_interval,600.0
69,94531.0,,stim_long,False
70,94531.0,,correct_side,right
71,94531.0,,init_port,N
72,95932.0,TRIAL_ENTRY_EVENT,,
73,95933.0,STIM_ONSET_EVENT,,
74,96534.0,STIM_OFFSET_EVENT,,
75,96534.0,CHOICE_STATE,,
76,97317.0,CHOICE_SHORT_EVENT,,
77,97317.0,CHOICE_EVENT,,
78,97317.0,CHOICE_RIGHT_EVENT,,
79,97317.0,CHOICE_CORRECT_EVENT,,
80,98118.0,REWARD_EVENT,,
81,105039.0,TRIAL_AVAILABLE_EVENT,,
82,105040.0,,correct_side,left
83,105040.0,,init_port,N
84,105040.0,,this_interval,2400.0
85,105040.0,,stim_long,True
86,109217.0,TRIAL_ENTRY_EVENT,,
87,109218.0,STIM_ONSET_EVENT,,
88,111619.0,CHOICE_STATE,,
89,111619.0,STIM_OFFSET_EVENT,,
90,112319.0,CHOICE_EVENT,,
91,112319.0,CHOICE_CORRECT_EVENT,,
92,112319.0,CHOICE_LONG_EVENT,,
93,112319.0,CHOICE_LEFT_EVENT,,
94,113120.0,REWARD_EVENT,,
95,118323.0,TRIAL_AVAILABLE_EVENT,,
96,118324.0,,this_interval,1260.0
97,118324.0,,stim_long,False
98,118324.0,,init_port,N
99,118324.0,,correct_side,right
100,120731.0,TRIAL_ENTRY_EVENT,,
101,120732.0,STIM_ONSET_EVENT,,
102,139837.0,TRIAL_AVAILABLE_EVENT,,
103,139838.0,,correct_side,right
104,139838.0,,this_interval,1380.0
105,139838.0,,init_port,N
106,139838.0,,stim_long,False
107,140402.0,STIM_ONSET_EVENT,,
108,140402.0,TRIAL_ENTRY_EVENT,,
109,141784.0,STIM_OFFSET_EVENT,,
110,141784.0,CHOICE_STATE,,
111,142620.0,CHOICE_EVENT,,
112,142620.0,CHOICE_LONG_EVENT,,
113,142620.0,CHOICE_INCORRECT_EVENT,,
114,142620.0,CHOICE_LEFT_EVENT,,
